Short name,Latitude,Longitude
RSAF,-20.30693661884292,19.935951733916596
RSAF,-15.48463802237687,18.599197577095495
RSAF,-19.08862310506833,16.681116762467987
RSAF,-25.14865499346839,32.87243960130047
RSAF,21.602858948759433,-6.935107603399892
RSAF,-18.554903486324584,33.920320318586214
RSAF,-6.617313750814848,33.13706487545647
RSAF,10.02981283357002,-9.512350836772917
RSAF,-12.821066250092095,38.178756459284536
RSAF,-21.378107666328052,22.26218410479361
MEX,19.579033108547375,-90.01693010894644
MEX,30.267039349056855,-115.68222733105719
MEX,29.21229674585076,-101.6224241981713
MEX,20.799910361165562,-98.24744492091325
MEX,28.723933889633592,-107.72808961237087
MEX,25.468382667726317,-102.34680573485682
MEX,16.548024758469236,-93.27718722376714
MEX,25.44657037493981,-98.88438304344771
MEX,28.515791808167435,-103.3941405106435
MEX,25.02923570823667,-102.82699686834707
MEX,31.059861282586493,-107.16383260875459
MEX,22.95844803151198,-100.75515256096605
MEX,30.639741346899648,-106.74038055037288
MEX,20.796993513657853,-89.13857477053955
MEX,23.185337999002073,-109.82143256740693
MEX,23.61924050052881,-98.50465837617219
MEX,21.185804502659103,-102.37066978121288
MEX,19.54492237694979,-104.75923254807594
MEX,18.651353136841486,-102.40721003811043
MEX,31.14954587610371,-112.3761839484332
MEX,20.733855193478462,-99.30982666568251
MEX,18.532745469600684,-101.32869713949695
MEX,18.38980775540325,-89.59788697120965
MEX,19.307290385549077,-88.4754509648555
MEX,18.963511121042732,-98.37023217100158
MEX,27.515730307213197,-103.51961615112639
MEX,21.080969693554973,-98.26920523387139
MEX,24.260620580001778,-110.88484841704192
MEX,27.772772581051303,-105.49004546064903
MEX,32.32630426703274,-115.53130002500382
INDO,-3.7718429804652835,142.4864448044612
INDO,-3.6012897555903978,136.75872901060578
INDO,-9.13159626301438,141.80204001141317
INDO,-1.8654178045112602,114.7853217112874
INDO,-3.0792911831898975,129.65335076377139
INDO,-5.238805378108193,120.1928600424199
INDO,-8.347482468846447,113.05848079216301
INDO,-2.8644965699546,128.94698892714766
INDO,-0.25963559670575087,111.7558042663943
INDO,0.38495412558012987,116.66541820083364
INDO,-2.4415053013843853,115.13943433245879
INDO,-1.589098423279685,110.95688861139358
INDO,-1.710142561261442,120.10999246561383
INDO,-4.409393027704818,135.30681768274968
INDO,-6.924892418827179,146.92192370879516
INDO,-2.546781255622264,139.770209703618
INDO,-2.297327512535974,112.50416271780117
INDO,1.2064754860264593,128.05395805773716
INDO,2.2367757475009142,117.41755758878841
INDO,-5.0981972217001434,154.6658044144734
INDO,-7.569291088592056,139.95606837995587
INDO,-6.593214102652713,141.9498762599481
INDO,0.6540853905109891,120.60347590275124
INDO,-1.5891263932677937,103.65514780552212
INDO,-7.060673954208386,143.5697058739887
INDO,-4.532286908178188,137.03706944644046
INDO,-1.1470350679162014,101.96763924289317
INDO,-5.1571737912655395,142.47780786735632
INDO,0.1748277806644829,100.95055886706335
INDO,-7.269351374772932,112.50934180574741
JAP,43.37458929922778,142.60573620655475
JAP,37.06028374260814,137.8394444169756
JAP,43.267157079691174,145.4026433146276
JAP,34.58275493767006,137.07195742777813
JAP,35.98357748812668,137.5925210867399
JAP,34.83337732597553,135.34254667437298
JAP,34.13591737083455,132.3817471266885
JAP,34.43505297849974,131.8960894522764
JAP,35.146851849681454,137.29653450478423
JAP,35.420934750926264,135.1040110448527
JAP,31.628201689010627,130.29009132665865
JAP,43.115127270222885,141.63988736276522
JAP,35.579455424695304,138.63311669823304
JAP,42.70610357729101,140.0234278863324
JAP,36.87314481971026,138.6891593488976
JAP,42.91849041827712,142.64304237694682
JAP,44.09375163360127,142.2802768902514
JAP,34.73475972651432,137.90552497467266
JAP,34.69863436607394,134.90269567382404
JAP,40.67559974772565,141.16359973766072
JAP,44.42774925451005,142.03466817845708
JAP,33.42761396183198,130.73597611794682
JAP,36.06688163023075,139.03393564507795
JAP,40.254682490216965,140.86820059587984
JAP,34.895504374780444,134.0259261890953
JAP,33.92810782816066,135.24694760559947
JAP,33.67200143189578,134.0867964485988
JAP,36.63366948229834,138.11655675273764
JAP,33.15014219374161,131.51173861448817
JAP,36.36294620497731,137.32055513028746
RSAM,-23.62011927870815,-69.3731101327511
RSAM,-37.678988431090715,-68.416779281902
RSAM,-37.09559762976092,-60.38253759274154
RSAM,-4.36763647074919,-79.76863703390019
RSAM,-24.525390123597493,-55.97964700084397
RSAM,-39.92566093735898,-65.52970647880869
RSAM,-0.6055486928220333,-74.2501301213055
RSAM,-48.13873248348705,-67.5331271901404
RSAM,-22.7603696368111,-62.04574674618738
RSAM,-5.775521046170894,-80.1832429197511
RSAM,-54.47531757782014,-66.41256395003478
RSAM,-49.382441634965886,-71.25229800313693
RSAM,-3.1574773564651437,-70.21741969500101
RSAM,-54.63408736540004,-66.5953627946188
RSAM,-21.135877269389617,-65.63024321643569
RSAM,6.800520084671575,-72.80329259288256
RSAM,11.101347383682025,-68.71485253104458
RSAM,-11.410098778920556,-73.88685110907633
RSAM,-39.173962448421875,-67.38976429502661
RSAM,-30.872804413458148,-66.39214278258888
RSAM,6.999804144026676,-73.9484995062455
RSAM,-21.026079671073056,-68.02192236403673
RSAM,-53.39095788775033,-68.4336541094937
RSAM,-42.39623614263405,-67.65329204243719
RSAM,-52.108280155005694,-72.6090577889103
RSAM,-27.633680519845992,-59.15417938238555
RSAM,-42.95128240806529,-66.38384399661615
RSAM,6.052649941396602,-75.42688598180483
RSAM,8.534599295516458,-75.6775657496384
RSAM,-14.598452658269771,-64.37242907230046
WAF,9.7431220471343,19.80514964738245
WAF,18.355225751454576,16.778578459037462
WAF,9.048937731940798,-12.897473004653452
WAF,12.733741315721907,17.617092319488727
WAF,15.667313690151964,10.854410810465989
WAF,17.87043317372858,17.87975415342644
WAF,20.3084775864584,19.153094416324528
WAF,19.104874128999718,1.9335249289100531
WAF,19.212460084279893,4.9425411813734215
WAF,20.417981366752098,-7.7281203016137425
WAF,19.91586082533597,-15.520311374567392
WAF,19.33957779511714,-7.661572834379658
WAF,17.34029163023814,-8.2453617666476
WAF,-0.6449852890675474,13.724222245760956
WAF,-3.547162913608723,11.030376527695502
WAF,11.79050250848738,21.065469790348274
WAF,13.043456792779963,-0.7118960054034531
WAF,21.37146629963481,-11.260665156032076
WAF,18.402297808206125,-16.02412315226971
WAF,23.539902021226183,-5.525918029890617
WAF,17.836827225676224,-1.5075260908098258
WAF,18.555132593824595,-15.7387122056906
WAF,19.211718513859733,-14.768429493006476
WAF,10.270383384994672,15.276160372157904
WAF,17.427472318841932,-3.5774660479178504
WAF,14.126426014726487,-15.14858449848305
WAF,14.952686888891858,-11.84155468435861
WAF,20.720050385971234,-3.0745258428168487
WAF,13.803491117934886,5.703328039324347
WAF,11.945090602740969,-2.012833062944331
UKR,51.56277296143392,29.822349915811813
UKR,49.08391534095522,33.74538015770077
UKR,45.331135135248836,33.862939106252796
UKR,56.008926183694484,28.399894969635135
UKR,54.5853558482329,30.16830699532654
UKR,47.10081663523556,31.43353426949444
UKR,55.12471850441413,30.689638100044768
UKR,50.857955273138316,34.675211370169436
UKR,48.62040336134628,35.055064852514974
UKR,47.880710093284755,38.489553868229066
UKR,54.18663267664918,27.298360618880313
UKR,51.730823350082446,25.16827155451837
UKR,45.809537625049515,33.553211940660155
UKR,46.73273420312213,34.256117258587295
UKR,53.47310227664414,31.375899506358017
UKR,55.15684121591757,27.18631097885443
UKR,45.898258447333916,28.408489407754796
UKR,50.85299441623556,27.07014356496534
UKR,51.602972000476264,33.76505820469889
UKR,50.043317261566074,36.047947714638994
UKR,45.2969913072424,35.828508411724975
UKR,52.57444056537004,29.523109067752863
UKR,54.86629892430487,27.767993006597774
UKR,48.398321872364704,38.06954040285914
UKR,50.69929780580164,26.749093657536164
UKR,46.94257620914825,33.15812079581905
UKR,49.250786398790076,37.87857794137651
UKR,52.8368673027247,27.15141543848496
UKR,55.85695009646925,28.183309955340974
UKR,45.78162368576537,33.449084666331885
INDIA,15.841145707453151,75.15253378302342
INDIA,20.71548168544566,82.86118274479182
INDIA,16.322739077634726,78.26469673634122
INDIA,27.95496606079071,77.11680916123281
INDIA,21.015539464550457,79.36165900387249
INDIA,30.214720482146777,77.60318014029023
INDIA,12.122385290050637,79.65064882264727
INDIA,20.547479088612604,86.18797338883411
INDIA,21.34826941130148,83.61879901538484
INDIA,9.030005514917256,77.07595668554143
INDIA,15.175819184940268,77.47659218797571
INDIA,22.82829861294721,69.85107408139515
INDIA,27.04487406277582,79.56557015479093
INDIA,19.923527219093245,74.43064160116054
INDIA,21.840693984151258,80.61909853635943
INDIA,24.757915216216738,71.7898241687226
INDIA,27.70247140128693,81.33343562024305
INDIA,10.440912212802562,79.11147142482619
INDIA,21.523299044346633,83.5273932678656
INDIA,18.24703553524104,80.3938153922267
INDIA,31.813570759021967,78.21569235924018
INDIA,18.16361480487535,82.76596076037565
INDIA,13.806994713848955,74.90115902738073
INDIA,15.519708906016925,78.10984680585119
INDIA,34.430412059694405,74.85969894671935
INDIA,23.75320792620161,71.30805022820594
INDIA,25.86071028814445,78.83232775763888
INDIA,25.313560408005134,76.72739094860813
INDIA,23.02738839321286,86.43684829039412
INDIA,26.52227843234553,81.2764813716393
ME,19.78019191091051,49.22955978531175
ME,30.105701390045922,56.07392021179477
ME,31.78177319627997,44.64785977685665
ME,33.425463870610386,45.57550444625843
ME,19.175228385412623,51.017844291943646
ME,31.39590794560575,59.57062148794773
ME,26.39507772625425,43.58959501628462
ME,18.16373190630846,53.0754391368945
ME,31.83805985784971,50.23445120436064
ME,16.554701518870225,52.62364360324358
ME,28.32415224429432,38.41640899987532
ME,13.46768642934675,46.73891302116244
ME,22.373459494625692,49.325137321561655
ME,27.561625366367515,54.61706742103601
ME,15.605658221973856,44.92891953308879
ME,28.94338735296472,48.07438653432956
ME,26.854862483862647,45.780437687393245
ME,17.419426742711202,50.199236671532525
ME,33.75665171494691,49.43735535488004
ME,25.41190100996866,39.67078210290409
ME,21.301608800074035,43.87206742422057
ME,39.36618248161383,44.50983733736784
ME,21.785324875007305,55.37122543259194
ME,27.476984983686094,43.92235795003832
ME,37.67106334404835,57.436212482467326
ME,20.612641024449196,43.733051023723206
ME,37.44965892476953,49.79349983088559
ME,21.819114788521652,55.82708995292019
ME,20.058111765580104,52.013433274119166
ME,30.123102313994337,44.10598741603634
WEU,65.02460144657454,-16.88431946395113
WEU,46.582465608701526,-1.546276035977023
WEU,54.093741603994225,9.622927863345403
WEU,64.94640768261817,16.633646152373977
WEU,65.24944767786113,13.690045574991437
WEU,63.203242240702615,22.24190045373073
WEU,65.83229838342382,17.524494251309257
WEU,45.92712589608177,6.165069659186692
WEU,65.67353218568351,19.03169357243943
WEU,47.09720067210933,0.7116860827098108
WEU,47.367255795180114,10.684892358572945
WEU,41.4911214483235,-2.4498142506271208
WEU,61.346987418807394,5.580606543800307
WEU,61.40248410879406,25.719128355375197
WEU,48.92152399742985,-0.7462581067560237
WEU,67.90813778572348,16.7028950510959
WEU,49.04710804020669,10.82539204030892
WEU,80.04989558315415,25.439334280457224
WEU,50.54470779486474,2.7215883519376973
WEU,79.30153725482353,19.301374584998207
WEU,67.82098384408559,15.874422520367311
WEU,37.64237052552154,-4.0419018372507125
WEU,65.27243569051105,-14.614345590157448
WEU,56.30757421744428,13.455283068039783
WEU,58.535073460742524,7.357392543996255
WEU,61.218722077324514,9.754625839877527
WEU,63.30153402638748,23.78689191554718
WEU,61.82561365995856,28.953880949012337
WEU,58.77985839394324,5.955243923754772
WEU,60.30975987926686,8.83051346580939
NAF,23.653440638539237,24.26833462588487
NAF,21.47331249516922,19.91033334479833
NAF,26.774361730612533,-5.004374829005359
NAF,24.92872964425503,1.3113482763527813
NAF,25.362164179702376,2.657574528064611
NAF,27.112965541158964,-5.857832113065179
NAF,33.00657742711444,4.934050912259206
NAF,24.74212901761401,3.336105907743054
NAF,30.66801109904641,21.76557890806788
NAF,22.404028432581725,-15.128902260105413
NAF,29.032007103765743,30.165012619664488
NAF,31.932633515376395,-0.9126292840641312
NAF,36.332459568166726,8.105875859689764
NAF,27.837456641113654,-4.914055510572968
NAF,30.194186149877044,-6.842125357926983
NAF,22.923790704433877,33.75627951535004
NAF,23.624025965011214,31.729702001700836
NAF,32.491976059522,21.35383094468859
NAF,23.280009905345388,3.834848353555337
NAF,21.42027200946164,6.760200662402408
NAF,30.847102266140283,-5.748243887694244
NAF,27.32495601161198,20.250055690984546
NAF,27.703243838918937,8.287435490696353
NAF,27.9925159596123,29.277393672053158
NAF,24.18322157996425,35.447838654235184
NAF,26.47295186172737,26.19810094718322
NAF,23.26326360314153,-15.704871568978106
NAF,24.100458038277573,7.993568412717508
NAF,25.645572784758553,-3.667985653393563
NAF,36.20205078185692,2.883378591324643
KOR,36.5950392064849,128.85311804822908
KOR,38.51112603899164,125.70971241307821
KOR,40.76464197162096,127.13333359106164
KOR,38.683106358004714,125.75384278920681
KOR,36.349013281716786,129.18620133003938
KOR,36.117230428170636,128.40519517474985
KOR,40.24089732667023,126.94945445230675
KOR,38.48621298670874,125.4525515339979
KOR,35.53484324756038,128.88851636218706
KOR,35.273103290238026,126.54008416283081
KOR,37.33261471042396,129.1775306443063
KOR,38.84118183640381,125.61832521779338
KOR,36.53627775800825,127.67024288519447
KOR,37.20285962006254,127.02630281449855
KOR,34.853761169024196,127.54814737930462
KOR,40.10631615869781,126.19464797429546
KOR,39.69759174257209,126.8593224928304
KOR,34.49348327123174,127.3711625326513
KOR,39.33970784289733,127.26000900585285
KOR,41.72243500376505,129.71385657395666
KOR,39.05371329149234,127.45000983792727
KOR,39.850886963715105,124.42740282615794
KOR,39.359317776225076,125.57028994154751
KOR,35.50464873311137,126.73625513703712
KOR,38.94888858520737,126.44778466804286
KOR,36.532307227568175,126.28426224564025
KOR,35.18505512371432,126.99653196251192
KOR,39.03543612649602,125.38976322240269
KOR,35.826467832801,126.67417738548922
KOR,36.615209228688116,126.28899846663678
EAF,11.767805640816192,32.173305592037835
EAF,12.674543831460873,27.5282399802843
EAF,5.853973209621451,37.052972950464316
EAF,12.741895999272224,38.392730371090316
EAF,7.874597556466476,39.093440514273865
EAF,18.92793875787612,32.707721939222175
EAF,12.507797435274874,39.30740131254815
EAF,19.399186159526437,36.36441386592256
EAF,5.9466277897815445,43.61007135508106
EAF,15.074094023985857,23.948313998863476
EAF,2.194337959284116,31.476384718209736
EAF,18.233102949288323,25.95910745404182
EAF,-19.42323777315709,45.335740603167565
EAF,13.621523970182032,30.23928695697041
EAF,13.205323018521405,40.571131276577454
EAF,17.641249173503986,28.46286465457387
EAF,7.539768618910053,46.20536229102389
EAF,-19.388117211723053,45.91577957536067
EAF,17.91182127002383,27.69277061938449
EAF,20.171876479575992,29.134026467445494
EAF,5.82176478918246,42.80903070530326
EAF,11.212073803916766,31.720106702026456
EAF,-2.913615712241718,39.68376124728371
EAF,12.029391478859253,40.59751280178645
EAF,-20.231123956307187,48.43473420620468
EAF,9.253611384956962,35.629111823808344
EAF,14.894008569356274,37.93954057880232
EAF,-15.684588385121144,50.24795518699206
EAF,-3.879467354392613,29.393771516630892
EAF,11.374194887818618,30.239207614564087
STAN,47.182312873112075,56.044026142491774
STAN,49.12702241620396,59.39569028663958
STAN,53.609020718890946,74.64278200432327
STAN,36.81244698666793,64.26889324042665
STAN,38.56433015045273,70.5420400355039
STAN,45.12717061249085,62.79967215896585
STAN,37.745943043972154,60.03817535244782
STAN,38.8585637141986,68.00687408256701
STAN,39.06047767780812,59.13628506807283
STAN,48.46485081852998,60.95836650437993
STAN,48.39279651966291,74.30877100228871
STAN,41.97760014399118,60.72375957436974
STAN,43.90460548285636,59.75893912337206
STAN,50.82733309858775,81.08195054095577
STAN,49.476934595913846,70.94013760228088
STAN,37.43209643694096,59.418033699313824
STAN,43.97002893882502,68.90152383585541
STAN,47.83252776408008,78.3694365937534
STAN,38.81457118519687,57.22697766513742
STAN,45.44560264634879,55.09127430033671
STAN,52.39051005156958,63.24199027278691
STAN,43.40176860606793,70.92933428267605
STAN,43.64017827922406,79.57732025368684
STAN,47.97482015172547,61.02362879381485
STAN,41.98121636503697,55.37259927478665
STAN,38.172431030311174,64.58997872081748
STAN,46.44267005174741,78.01442259785041
STAN,49.92793244153662,77.63532980691184
STAN,48.07534427401977,73.20009253399672
STAN,51.303085011001016,51.144545100748715
CEU,51.161563905471084,19.463797575861058
CEU,59.0055967426356,25.736328010842406
CEU,54.285986313258334,21.348856741781432
CEU,48.76935708504108,21.494579927460773
CEU,52.991274478854834,19.89062333094982
CEU,53.04547749523238,23.080128182454402
CEU,54.37596086209624,17.8492773146449
CEU,43.68068462140093,26.578337697346456
CEU,50.25241494733865,19.714950976494602
CEU,56.42107165657947,24.027474008763154
CEU,43.694746401928796,27.612601535263124
CEU,47.47164491493126,23.078239918299772
CEU,45.35218399645103,18.742575960195936
CEU,46.98689352172362,23.49814804797226
CEU,42.50842249440921,25.70080286819664
CEU,57.949196710217564,26.95163651051078
CEU,41.54213062449807,20.726024584931025
CEU,45.15042881201329,26.618634324457325
CEU,58.744458286084,25.746788631939587
CEU,43.47139718603286,22.11636260492171
CEU,57.74176521296772,25.378345989046217
CEU,45.98850645955126,24.858021964823855
CEU,53.66636892925523,21.781525749581597
CEU,52.25458998626571,19.718653029130266
CEU,58.67039158140534,23.528868159681835
CEU,53.0935954073801,19.587872011396705
CEU,47.628138274658696,24.021095906176665
CEU,51.556809940175455,16.196329228518984
CEU,58.67375937955135,26.249204860269543
CEU,41.2798551355778,19.67433121293697
RCAM,18.368936624722913,-77.26183765998167
RCAM,14.107410887207426,-86.7829787077905
RCAM,18.22964072795327,-88.39672887329742
RCAM,17.830647879842807,-77.45380625529295
RCAM,14.474711876151826,-86.30306505357987
RCAM,15.18434537916966,-89.21454039236032
RCAM,14.84181340778068,-83.7459843890822
RCAM,20.431088805721746,-76.31290778656674
RCAM,10.395972834857243,-83.62227742943108
RCAM,11.464958314921883,-85.4639561227909
RCAM,22.631962195574502,-80.68468221742194
RCAM,15.649139404976065,-85.20517070155259
RCAM,12.70238862036846,-86.58676232015897
RCAM,14.882919897470615,-88.18557758427795
RCAM,9.84156065248595,-85.21947373393587
RCAM,17.54168514761021,-89.37081240733191
RCAM,15.305048396753953,-86.24198200329965
RCAM,14.215150801214467,-90.15640088565642
RCAM,11.155921787238537,-84.37849355527746
RCAM,15.971966662779893,-90.981005947403
RCAM,19.471375480512403,-71.70668931581339
RCAM,14.239713753723375,-86.21796562957154
RCAM,17.05829165629384,-88.4045962370159
RCAM,19.1478440104025,-72.7326794593598
RCAM,20.70182784525694,-75.67051454632474
RCAM,10.0870120485405,-85.71590905759581
RCAM,20.18195361526066,-77.1379313344562
RCAM,18.77349841716342,-71.86235419586791
RCAM,22.457434643988762,-80.14058447379169
RCAM,15.069036294901174,-85.82714868537781
CAN,58.027325023531574,-68.55762382664369
CAN,51.085067724087544,-67.78778881774895
CAN,56.15441905195583,-104.789081335074
CAN,56.47725096868189,-127.12475734846456
CAN,59.53708924821754,-102.9453391630451
CAN,53.74139380149168,-119.80951471273809
CAN,45.84703438247339,-81.97058784121296
CAN,68.20858728664663,-93.71252523616806
CAN,62.273344093275014,-136.2174341444294
CAN,82.12074184230192,-86.19220548584164
CAN,59.09907553153769,-102.34136313397343
CAN,65.29837606192899,-95.3631736005672
CAN,67.76205713221034,-86.08991544425994
CAN,64.57882167451896,-140.14719639124868
CAN,52.80611716006886,-66.9132755965419
CAN,57.553285481538694,-112.27477347478532
CAN,71.66693701565944,-82.66794502497285
CAN,76.62075894540988,-82.84206122206601
CAN,63.13976456586731,-108.1313501395057
CAN,68.76524967053396,-131.7705497947237
CAN,50.94029610342875,-127.05388062799979
CAN,69.02600201832325,-125.58117818528184
CAN,79.48170140544606,-80.60496506540039
CAN,80.55787140435034,-95.16449839127574
CAN,51.31479544938618,-63.94980184169563
CAN,64.14419623784546,-105.2414770587132
CAN,71.79668453459098,-82.91599160771113
CAN,64.3939907248559,-83.13658688907832
CAN,72.97065947199148,-107.24370635963383
CAN,65.16083680348123,-67.85499083288671
RSAS,24.092012513110266,89.10951876966217
RSAS,33.65366645633022,62.994100501056735
RSAS,31.14742299778781,64.48828711929173
RSAS,23.277427719342125,90.72895340552792
RSAS,35.50053729110854,68.80453037803807
RSAS,35.095819980681895,65.00605578291096
RSAS,35.66604405853461,65.18247806345363
RSAS,28.094396665214266,82.06329193094066
RSAS,30.91752541365787,64.73712761851394
RSAS,36.66401555364065,67.79932072579312
RSAS,27.926628199156465,87.39361002053002
RSAS,31.863728349201928,61.33375199340458
RSAS,29.780125651018214,65.21247621262665
RSAS,29.641073968085667,80.45262663529942
RSAS,22.129281881374748,89.16257392749033
RSAS,25.81253962232606,88.82029874488411
RSAS,31.519490978150305,61.314996482922574
RSAS,24.982009132478314,90.90672130496654
RSAS,22.559321545550194,89.80903106493304
RSAS,32.39944863149906,67.0286345139226
RSAS,35.66815311108337,71.25383833217397
RSAS,28.25057509951269,84.2184123805297
RSAS,30.420976267576005,65.1006038945012
RSAS,32.81282686550349,65.79486272093065
RSAS,35.97934255393049,69.2151657308263
RSAS,35.00550599510407,67.99645985568742
RSAS,34.31261774493561,67.21311209710127
RSAS,27.585668841966147,90.88853955781862
RSAS,34.950443594498836,61.747142192658856
RSAS,8.120925039265856,81.04988710894386
SAF,-27.578785746951052,31.608527299273007
SAF,-27.280268437729916,23.4580475322394
SAF,-28.322575916176216,32.42798493851338
SAF,-28.31771781761031,23.745814182857544
SAF,-23.33774279582622,28.635450415624923
SAF,-23.273789363708822,30.900885096252864
SAF,-33.55728011245796,19.31374358622786
SAF,-25.2997221854364,30.097362214838988
SAF,-30.298805596724222,29.186366397372808
SAF,-27.81302240243846,31.567633664480987
SAF,-23.210685568359942,31.19940596753355
SAF,-33.23830127115887,21.115767894088933
SAF,-28.475365740567522,31.0060869472724
SAF,-28.986991664792935,20.199072607237667
SAF,-29.865294776255972,24.83008044022911
SAF,-32.88420346809659,19.77405920864487
SAF,-29.909476400627284,29.257819855984472
SAF,-26.932674165921114,28.857595247369986
SAF,-30.540507635174613,24.600333293442894
SAF,-26.11017901831574,26.919514364425524
SAF,-31.224919140867165,22.875603437303326
SAF,-29.67709917860691,19.71227271260796
SAF,-29.091289070353803,22.426164107588235
SAF,-29.465102681282783,24.49273748875852
SAF,-33.136161822815644,25.800729153808106
SAF,-23.63097759278679,28.118863284283968
SAF,-32.84124833454911,19.35594355258103
SAF,-24.194506875852817,31.453668159411333
SAF,-26.261359218875356,27.664227583114226
SAF,-29.68869585087952,26.852152759361168
BRA,-19.044488274089176,-53.81353032198449
BRA,-3.0386081965010234,-63.622067607739844
BRA,-25.69664681339259,-51.985218720887744
BRA,-13.374798924769731,-51.689739458924656
BRA,-5.065168404592924,-43.74225748587716
BRA,-4.6325907895072405,-49.70565010175428
BRA,-3.2903775798809995,-59.86905198692578
BRA,-24.091120762409325,-53.688296069223014
BRA,-27.785800732165406,-54.13556630685945
BRA,-1.2325456308587235,-55.330397348185
BRA,-10.651200458931484,-64.20708244347894
BRA,-17.942996749165818,-55.37810979952549
BRA,-7.314660072155597,-66.19131393893792
BRA,-1.9524331560290271,-44.976347289879754
BRA,-12.228283456435104,-39.669469838834
BRA,-13.011209957013364,-57.23524367484028
BRA,-5.578122689292098,-52.31833048679617
BRA,-28.75586345934649,-53.18357332925564
BRA,-1.8484960734509457,-59.610907670424446
BRA,-19.194594469884542,-40.959420459282164
BRA,-21.931685723177907,-54.65844816924644
BRA,-6.6250029442755185,-71.81479402843031
BRA,-0.743251217856681,-52.74707471141927
BRA,-9.523137748666596,-71.53863294912479
BRA,-2.2832405855875493,-67.70808273161822
BRA,-23.559282632658704,-45.847898808124526
BRA,-12.779197346877183,-45.14863435223984
BRA,-9.834169734296285,-68.55647552003099
BRA,-0.6896598847356756,-61.61993051669681
BRA,-15.48228122714712,-59.909624588333855
TUR,39.856161136694446,37.99599055157751
TUR,38.41929248450416,31.45989953370226
TUR,40.99104424293022,42.680010486333664
TUR,41.044237882882655,39.94680172794523
TUR,37.28510662574051,38.96798397260925
TUR,40.1239148498168,29.430643806962422
TUR,38.209916374061464,35.075310608057606
TUR,38.79549974255538,32.46984778755892
TUR,40.80918082124766,37.58181484412037
TUR,42.04936596653082,27.52348600160081
TUR,39.57980362705146,41.61425110058202
TUR,37.38435398197513,33.66008294878428
TUR,38.68065070149957,43.06156683241148
TUR,40.67891775973665,37.110222468949715
